Citation Number,Date Time Issued,Street Number,Street Name,Cross Street,Charge Code,Charge Description
R6854705       ,11/17/15 17:15,,MASSACHUSETTS AVE             ,PEARL ST                      ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854781       ,11/17/15 17:15,,MASSACHUSETTS AVE             ,SIDNEY ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854782       ,11/17/15 17:20,,MASSACHUSETTS AVE             ,SIDNEY ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854903       ,11/17/15 17:20,,MASSACHUSETTS AVE             ,SIDNEY ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6856306       ,11/17/15 17:20,,CHARLES ST                    ,THIRD ST                      ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854706       ,11/17/15 17:30,,MASSACHUSETTS AVE             ,VASSAR ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854807       ,11/17/15 17:35,,ALBANY ST                     ,MASSACHUSETTS AVE             ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854707       ,11/17/15 17:40,,MASSACHUSETTS AVE             ,VASSAR ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854708       ,11/17/15 17:50,250,MASSACHUSETTS AVE             ,,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854709       ,11/17/15 18:00,,MASSACHUSETTS AVE             ,VASSAR ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854810       ,11/17/15 18:15,,ALBANY ST                     ,MASSACHUSETTS AVE             ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854810       ,11/17/15 18:15,,ALBANY ST                     ,MASSACHUSETTS AVE             ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854811       ,11/17/15 18:18,,ALBANY ST                     ,MASSACHUSETTS AVE             ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854904       ,11/17/15 19:00,,MASSACHUSETTS AVE             ,SIDNEY ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854783       ,11/17/15 19:05,,MASSACHUSETTS AVE             ,SIDNEY ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854771       ,11/17/15 19:10,,MASSACHUSETTS AVE             ,SIDNEY ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854905       ,11/17/15 19:10,,MASSACHUSETTS AVE             ,SIDNEY ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854710       ,11/17/15 19:15,,MASSACHUSETTS AVE             ,VASSAR ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854772       ,11/17/15 19:15,,MASSACHUSETTS AVE             ,SIDNEY ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854769       ,11/17/15 19:20,,MASSACHUSETTS AVE             ,SIDNEY ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854770       ,11/17/15 19:20,,MASSACHUSETTS AVE             ,SIDNEY ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854784       ,11/17/15 19:20,,MASSACHUSETTS AVE             ,SIDNEY ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854812       ,11/17/15 19:22,,MASSACHUSETTS AVE             ,VASSAR ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854711       ,11/17/15 19:40,,MASSACHUSETTS AVE             ,WESTERN AVE                   ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854813       ,11/17/15 19:40,,MASSACHUSETTS AVE             ,VASSAR ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854712       ,11/17/15 20:00,,BRATTLE CIR                   ,,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6861082       ,11/18/15 8:45,,MASSACHUSETTS AVE             ,SIDNEY ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6856310       ,11/18/15 8:50,,MASSACHUSETTS AVE             ,SIDNEY ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6856312       ,11/18/15 9:05,,MASSACHUSETTS AVE             ,PROSPECT ST                   ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6856314       ,11/18/15 9:34,,ALBANY ST                     ,PACIFIC ST                    ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6856315       ,11/18/15 9:50,,INMAN ST                      ,MASSACHUSETTS AVE             ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6856316       ,11/18/15 10:00,,INMAN ST                      ,MASSACHUSETTS AVE             ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6856319       ,11/18/15 10:00,,GREEN ST                      ,RIVER ST                      ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6856317       ,11/18/15 10:02,,INMAN ST                      ,MASSACHUSETTS AVE             ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6856318       ,11/18/15 10:07,,MAGAZINE ST                   ,MASSACHUSETTS AVE             ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6856320       ,11/18/15 10:10,,INMAN ST                      ,MASSACHUSETTS AVE             ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854942       ,11/18/15 11:12,,CAMBRIDGE ST                  ,ROBERTS RD                    ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854944       ,11/18/15 12:35,,ANTRIM ST                     ,BROADWAY                      ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854775       ,11/18/15 18:30,,MASSACHUSETTS AVE             ,SIDNEY ST EXT                 ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854713       ,11/18/15 19:00,,MASSACHUSETTS AVE             ,VASSAR ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854779       ,11/18/15 19:05,,MASSACHUSETTS AVE             ,SIDNEY ST EXT                 ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854815       ,11/18/15 19:05,,ALBANY ST                     ,MASSACHUSETTS AVE             ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854673       ,11/18/15 19:12,77,MASSACHUSETTS AVE             ,,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854816       ,11/18/15 19:15,,ALBANY ST                     ,MASSACHUSETTS AVE             ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6861342       ,11/18/15 19:15,,ALBANY ST                     ,MASSACHUSETTS AVE             ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854817       ,11/18/15 19:25,,ALBANY ST                     ,MASSACHUSETTS AVE             ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854714       ,11/18/15 19:30,,MASSACHUSETTS AVE             ,VASSAR ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854778       ,11/18/15 19:30,,MASSACHUSETTS AVE             ,SIDNEY ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6861343       ,11/18/15 19:30,,ALBANY ST                     ,MASSACHUSETTS AVE             ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854777       ,11/18/15 19:35,,MASSACHUSETTS AVE             ,SIDNEY ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6861344       ,11/18/15 19:35,,ALBANY ST                     ,MASSACHUSETTS AVE             ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6861345       ,11/18/15 19:39,,ALBANY ST                     ,MASSACHUSETTS AVE             ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854715       ,11/18/15 19:45,,MASSACHUSETTS AVE             ,VASSAR ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6861346       ,11/18/15 19:45,,ALBANY ST                     ,MASSACHUSETTS AVE             ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854716       ,11/18/15 19:50,,ALBANY ST                     ,MASSACHUSETTS AVE             ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854717       ,11/18/15 20:00,,ALBANY ST                     ,MASSACHUSETTS AVE             ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854717       ,11/18/15 20:00,,ALBANY ST                     ,MASSACHUSETTS AVE             ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854678       ,11/18/15 20:02,,MASSACHUSETTS AVE             ,SIDNEY ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854679       ,11/18/15 20:05,,MASSACHUSETTS AVE             ,SIDNEY ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6861081       ,11/18/15 20:30,,LANDSDOWNE ST                 ,MASSACHUSETTS AVE             ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854718       ,11/18/15 20:40,,MASSACHUSETTS AVE             ,SIDNEY ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854719       ,11/18/15 20:45,,MASSACHUSETTS AVE             ,SIDNEY ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6861347       ,11/18/15 20:48,,MASSACHUSETTS AVE             ,SIDNEY ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6861347       ,11/18/15 20:48,,MASSACHUSETTS AVE             ,SIDNEY ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6861083       ,11/18/15 21:00,,MASSACHUSETTS AVE             ,SIDNEY ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6861348       ,11/18/15 21:05,,MASSACHUSETTS AVE             ,SIDNEY ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854720       ,11/18/15 21:10,,MASSACHUSETTS AVE             ,SIDNEY ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854593       ,11/19/15 9:36,77,MASSACHUSETTS AVE             ,,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6856387       ,11/19/15 9:41,77,MASSACHUSETTS AVE             ,,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854951       ,11/19/15 12:30,,INMAN ST                      ,MASSACHUSETTS AVE             ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854954       ,11/19/15 12:50,,INMAN ST                      ,MASSACHUSETTS AVE             ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6859291       ,11/19/15 17:57,,EVERETT ST                    ,MASSACHUSETTS AVE             ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6589360       ,11/19/15 19:00,,EVERETT ST                    ,MASSACHUSETTS AVE             ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6861321       ,11/23/15 16:10,77,MASSACHUSETTS AVE             ,,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6856263       ,11/20/15 9:39,,CAMBRIDGE ST                  ,ROBERTS RD                    ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6856264       ,11/20/15 10:10,,CAMBRIDGE ST                  ,FAYETTE ST                    ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6861121       ,11/20/15 12:00,,MASSACHUSETTS AVE             ,TEMPLE ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6861124       ,11/20/15 14:01,,INMAN ST                      ,MASSACHUSETTS AVE             ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6588798       ,11/20/15 17:09,,OXFORD ST                     ,SACRAMENTO ST                 ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6856390       ,11/20/15 18:51,,MASSACHUSETTS AVE             ,SIDNEY ST                     ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6856395       ,11/20/15 19:40,77,MASSACHUSETTS AVE             ,,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6856396       ,11/20/15 19:59,77,MASSACHUSETTS AVE             ,,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6856396       ,11/20/15 19:59,77,MASSACHUSETTS AVE             ,,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6856397       ,11/20/15 20:00,77,MASSACHUSETTS AVE             ,,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6856397       ,11/20/15 20:00,77,MASSACHUSETTS AVE             ,,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6856398       ,11/20/15 20:00,77,MASSACHUSETTS AVE             ,,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6856398       ,11/20/15 20:00,77,MASSACHUSETTS AVE             ,,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6856400       ,11/20/15 20:59,,MASSACHUSETTS AVE             ,PEARL ST                      ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854986       ,11/23/15 0:00,,INMAN ST                      ,MASSACHUSETTS AVE             ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854981       ,11/23/15 6:30,,INMAN ST                      ,MASSACHUSETTS AVE             ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854983       ,11/23/15 6:50,,INMAN ST                      ,MASSACHUSETTS AVE             ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854984       ,11/23/15 7:10,,INMAN ST                      ,MASSACHUSETTS AVE             ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854987       ,11/23/15 7:50,,MASSACHUSETTS AVE             ,PLEASANT ST                   ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
R6854990       ,11/23/15 9:00,,HAMPSHIRE ST                  ,PROSPECT ST                   ,85/11B         ,BICYCLE VIOLATION c85 S11B                        
